10001	150
10001	150
10001	150
10001	150
10001	150
10001	150
10001	150
10001	150
10001	150
10001	150
10002	250
10002	250
10011	300
10011	300
10016	475
10016	475
10016	450
10016	450
10018	150
10019	325
10022	400
10022	400
10035	299
10035	299
10301	250
10301	250
10301	250
10301	200
10305	100
10305	100
10305	100
10305	100
10305	150
10309	200
10310	125
10314	195
10314	195
10314	500
10314	500
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	100
10454	100
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	20
10454	350
10459	90
10459	90
10461	200
10461	250
10461	90
10461	90
10461	90
10462	350
10462	350
10463	180
10465	150
10465	125
10465	120
10474	99
10474	99
10474	99
10474	99
10474	99
10474	99
10474	80
10474	80
10573	300
10573	300
10701	100
10701	100
10701	100
10701	90
10701	90
10701	585
10701	585
10705	120
10705	120
10705	175
10705	175
10965	65
10977	175
11001	150
11101	300
11101	375
11101	375
11101	300
11101	300
11101	300
11101	150
11101	350
11102	255
11102	300
11102	300
11102	150
11102	250
11102	250
11102	230
11103	300
11103	225
11103	175
11103	300
11103	300
11103	300
11103	300
11103	300
11103	200
11103	250
11103	200
11103	500
11103	500
11103	500
11103	200
11103	300
11104	275
11104	240
11104	240
11104	250
11105	200
11105	400
11105	175
11105	175
11105	200
11105	180
11105	180
11105	400
11105	200
11105	200
11105	200
11106	250
11106	350
11106	350
11106	400
11111	140
11111	200
11111	125
11111	125
11111	400
11111	400
11111	500
11111	575
11111	575
11111	350
11111	83
11111	300
11111	300
11111	79
11111	79
11111	250
11111	140
11111	225
11111	200
11111	11
11111	11
11111	11
11111	11
11111	11
11111	11
11111	11
11111	11
11111	11
11111	11
11111	11
11111	11
11111	99
11111	99
11111	600
11111	375
11111	375
11111	150
11111	100
11111	100
11111	100
11111	100
11111	550
11111	550
11111	230
11111	230
11111	100
11111	100
11111	170
11111	170
11111	180
11111	250
11112	140
11112	200
11112	125
11112	125
11112	400
11112	400
11112	500
11112	575
11112	575
11112	350
11112	83
11112	300
11112	300
11112	79
11112	79
11112	250
11112	140
11112	225
11112	200
11112	11
11112	11
11112	11
11112	11
11112	11
11112	11
11112	11
11112	11
11112	11
11112	11
11112	11
11112	11
11112	99
11112	99
11112	600
11112	375
11112	375
11112	150
11112	100
11112	100
11112	100
11112	100
11112	550
11112	550
11112	230
11112	230
11112	100
11112	100
11112	170
11112	170
11112	180
11112	250
11201	150
11201	150
11201	150
11203	400
11203	400
11204	200
11204	150
11205	125
11206	25
11206	100
11206	100
11207	300
11207	300
11207	300
11207	300
11208	600
11208	105
11208	105
11209	275
11209	275
11210	350
11210	600
11210	600
11211	300
11211	300
11211	325
11211	325
11211	300
11212	550
11212	550
11213	299
11213	299
11213	299
11213	299
11215	485
11215	400
11215	199
11215	199
11215	75
11215	400
11217	400
11217	400
11218	280
11218	280
11218	90
11218	280
11218	425
11218	425
11218	275
11218	425
11218	425
11219	250
11219	500
11219	195
11219	195
11220	275
11222	325
11222	325
11222	250
11222	250
11223	225
11223	425
11224	1
11225	125
11228	250
11228	250
11229	100
11229	200
11230	350
11230	250
11231	650
11231	300
11231	300
11232	79
11232	79
11235	130
11235	125
11236	150
11236	150
11236	150
11236	150
11236	150
11237	6
11238	50
11238	50
11238	150
11355	220
11355	350
11355	80
11356	180
11356	12
11356	12
11357	11
11357	11
11357	11
11357	11
11357	11
11357	11
11357	11
11357	11
11357	11
11357	11
11357	11
11357	11
11357	150
11357	150
11357	350
11357	350
11368	250
11368	250
11368	250
11368	160
11368	250
11368	250
11368	250
11369	140
11369	180
11370	140
11370	150
11370	250
11372	395
11372	180
11372	180
11372	275
11372	275
11372	300
11372	650
11372	395
11373	230
11373	230
11373	100
11373	100
11373	170
11373	170
11373	200
11373	200
11373	210
11373	199
11373	180
11373	180
11373	200
11373	200
11374	250
11374	85
11374	85
11374	85
11374	85
11374	85
11374	85
11374	150
11374	85
11374	85
11374	85
11374	85
11374	185
11374	185
11374	175
11374	200
11374	170
11374	150
11374	450
11374	85
11374	85
11374	85
11374	85
11374	85
11374	85
11375	400
11375	200
11375	250
11375	250
11375	200
11375	160
11375	160
11375	175
11375	400
11375	200
11375	225
11375	400
11375	400
11377	200
11377	200
11377	220
11377	250
11377	250
11377	150
11377	170
11377	100
11377	100
11378	150
11379	300
11379	300
11379	290
11379	290
11379	265
11379	265
11385	225
11385	225
11385	350
11385	350
11385	150
11385	125
11385	125
11385	225
11385	225
11385	225
11385	225
11385	375
11385	375
11385	375
11385	375
11385	375
11385	375
11385	400
11385	400
11385	300
11385	150
11385	600
11385	375
11385	375
11385	40
11414	80
11414	80
11414	80
11414	80
11415	250
11416	600
11421	150
11422	75
11422	100
11423	100
11428	19
11428	19
11432	150
11432	150
11432	175
11432	300
11432	300
11471	140
11471	200
11471	125
11471	125
11471	400
11471	400
11471	500
11471	575
11471	575
11471	350
11471	83
11471	300
11471	300
11471	79
11471	79
11471	250
11471	140
11471	225
11471	200
11471	11
11471	11
11471	11
11471	11
11471	11
11471	11
11471	11
11471	11
11471	11
11471	11
11471	11
11471	11
11471	99
11471	99
11471	600
11471	375
11471	375
11471	150
11471	100
11471	100
11471	100
11471	100
11471	550
11471	550
11471	230
11471	230
11471	100
11471	100
11471	170
11471	170
11471	180
11510	100
11510	250
11566	500
11566	500
11629	140
11629	200
11629	125
11629	125
11629	400
11629	400
11629	500
11629	575
11629	575
11629	350
11629	83
11629	300
11629	300
11629	79
11629	79
11629	250
11629	140
11629	225
11629	200
11629	11
11629	11
11629	11
11629	11
11629	11
11629	11
11629	11
11629	11
11629	11
11629	11
11629	11
11629	11
11629	99
11629	99
11629	600
11629	375
11629	375
11629	150
11629	100
11629	100
11629	100
11629	100
11629	550
11629	550
11629	230
11629	230
11629	100
11629	100
11629	170
11629	170
11629	180
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	150
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	150
11692	150
11692	150
11692	150
11692	150
11692	150
11692	150
11692	150
11692	150
11692	150
11692	150
11692	150
11692	150
11692	150
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	250
11692	150
11731	350
11731	350
16091	140
16091	200
16091	125
16091	125
16091	400
16091	400
16091	500
16091	575
16091	575
16091	350
16091	83
16091	300
16091	300
16091	79
16091	79
16091	250
16091	140
16091	225
16091	200
16091	11
16091	11
16091	11
16091	11
16091	11
16091	11
16091	11
16091	11
16091	11
16091	11
16091	11
16091	11
16091	99
16091	99
16091	600
16091	375
16091	375
16091	150
16091	100
16091	100
16091	100
16091	100
16091	550
16091	550
16091	230
16091	230
16091	100
16091	100
16091	170
16091	170
16091	180
20459	140
20459	200
20459	125
20459	125
20459	400
20459	400
20459	500
20459	575
20459	575
20459	350
20459	83
20459	300
20459	300
20459	79
20459	79
20459	250
20459	140
20459	225
20459	200
20459	11
20459	11
20459	11
20459	11
20459	11
20459	11
20459	11
20459	11
20459	11
20459	11
20459	11
20459	11
20459	99
20459	99
20459	600
20459	375
20459	375
20459	150
20459	100
20459	100
20459	100
20459	100
20459	550
20459	550
20459	230
20459	230
20459	100
20459	100
20459	170
20459	170
20459	180
